#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 1","NZ_LR027880.1",585835,586929,"+",61431861,,"RIL182_RS02945","WP_243128725.1",364,"N-acetylmuramoyl-L-alanine amidase"
"chromosome 1","NZ_LR027880.1",587493,588776,"+",61431862,"ltrA","RIL182_RS02950","WP_157351184.1",427,"MULTISPECIES: group II intron reverse transcriptase/maturase"
"chromosome 1","NZ_LR027880.1",588870,590477,"-",61431863,,"RIL182_RS02955","WP_118412991.1",535,"CTP synthase"
"chromosome 1","NZ_LR027880.1",590746,592905,"+",61431864,"ftsH","RIL182_RS02960","WP_055193790.1",719,"ATP-dependent zinc metalloprotease FtsH"
"chromosome 1","NZ_LR027880.1",593013,594893,"+",61431865,"uvrC","RIL182_RS02965","WP_006855235.1",626,"excinuclease ABC subunit UvrC"
"chromosome 1","NZ_LR027880.1",594966,595907,"+",61431866,"hprK","RIL182_RS02970","WP_006855234.1",313,"HPr(Ser) kinase/phosphatase"
"chromosome 1","NZ_LR027880.1",595953,597353,"+",61431867,,"RIL182_RS02975","WP_172606694.1",466,"aminopeptidase"
"chromosome 1","NZ_LR027880.1",597375,598283,"+",61431868,"murB","RIL182_RS02980","WP_006855232.1",302,"UDP-N-acetylmuramate dehydrogenase"
"chromosome 1","NZ_LR027880.1",598329,599204,"+",61431869,"rapZ","RIL182_RS02985","WP_006855231.1",291,"RNase adapter RapZ"
"chromosome 1","NZ_LR027880.1",599208,600101,"+",61431870,"whiA","RIL182_RS02990","WP_006855230.1",297,"DNA-binding protein WhiA"
"chromosome 1","NZ_LR027880.1",600263,600526,"+",61431871,,"RIL182_RS02995","WP_006855229.1",87,"HPr family phosphocarrier protein"
"chromosome 1","NZ_LR027880.1",600548,601450,"+",61431872,,"RIL182_RS03000","WP_006855228.1",300,"YegS/Rv2252/BmrU family lipid kinase"
"chromosome 1","NZ_LR027880.1",601543,602409,"+",61431873,"fba","RIL182_RS03005","WP_006855227.1",288,"MULTISPECIES: class II fructose-1,6-bisphosphate aldolase"
"chromosome 1","NZ_LR027880.1",602797,604917,"+",61431874,,"RIL182_RS03010","WP_006855226.1",706,"glutamine synthetase III"
"chromosome 1","NZ_LR027880.1",605084,605422,"+",61431875,,"RIL182_RS03015","WP_006855224.1",112,"P-II family nitrogen regulator"
"chromosome 1","NZ_LR027880.1",605613,606809,"+",61431876,,"RIL182_RS03020","WP_006855223.1",398,"ammonium transporter"
"chromosome 1","NZ_LR027880.1",607024,607209,"-",61431877,,"RIL182_RS03025","WP_006855222.1",61,"MULTISPECIES: helix-turn-helix domain-containing protein"
"chromosome 1","NZ_LR027880.1",607301,608221,"+",61431878,,"RIL182_RS03035","WP_006855221.1",306,"site-specific integrase"
"chromosome 1","NZ_LR027880.1",608498,608836,"+",61431879,,"RIL182_RS03040","WP_015560945.1",112,"nucleotidyltransferase domain-containing protein"
"chromosome 1","NZ_LR027880.1",608829,609206,"+",61431880,,"RIL182_RS03045","WP_006855219.1",125,"HEPN domain-containing protein"
"chromosome 1","NZ_LR027880.1",609401,610729,"-",61431881,,"RIL182_RS03050","WP_006855218.1",442,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",610923,614915,"+",61431882,,"RIL182_RS03055","WP_242655436.1",1330,"NB-ARC domain-containing protein"
"chromosome 1","NZ_LR027880.1",614948,615145,"+",61435387,,"RIL182_RS21110","WP_006855215.1",65,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",615271,615459,"+",61431883,,"RIL182_RS03060","WP_006855214.1",62,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",615519,615890,"+",61431884,,"RIL182_RS03065","WP_006855213.1",123,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",616064,616339,"+",61431885,,"RIL182_RS03070","WP_242655435.1",91,"Mor transcription activator family protein"
"chromosome 1","NZ_LR027880.1",616382,616843,"+",61431886,,"RIL182_RS03075","WP_006855211.1",153,"DUF697 domain-containing protein"
"chromosome 1","NZ_LR027880.1",616863,617033,"+",61435388,,"RIL182_RS21115","WP_006855210.1",56,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",617071,617451,"+",61431887,,"RIL182_RS03080","WP_044998436.1",126,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",617693,620482,"-",61431888,,"RIL182_RS03085","WP_006855207.1",929,"PBP1A family penicillin-binding protein"
"chromosome 1","NZ_LR027880.1",620759,621397,"+",61431889,,"RIL182_RS03090","WP_015520851.1",212,"YigZ family protein"
"chromosome 1","NZ_LR027880.1",621751,622494,"+",61431891,,"RIL182_RS03100","WP_006855204.1",247,"thioesterase"
"chromosome 1","NZ_LR027880.1",622497,623333,"+",61431892,,"RIL182_RS03105","WP_006855203.1",278,"S1-like domain-containing RNA-binding protein"
"chromosome 1","NZ_LR027880.1",623387,623761,"+",61431893,,"RIL182_RS03110","WP_006855202.1",124,"MULTISPECIES: RidA family protein"
"chromosome 1","NZ_LR027880.1",623906,624118,"-",61431894,,"RIL182_RS03115","WP_006855201.1",70,"YjfB family protein"
"chromosome 1","NZ_LR027880.1",624451,625647,"+",61431895,,"RIL182_RS03120","WP_006855200.1",398,"C40 family peptidase"
"chromosome 1","NZ_LR027880.1",626712,628397,"+",61431896,,"RIL182_RS03135","WP_044998461.1",561,"carbon starvation protein A"
"chromosome 1","NZ_LR027880.1",628492,629157,"+",61431897,,"RIL182_RS03140","WP_242655434.1",221,"WecB/TagA/CpsF family glycosyltransferase"
"chromosome 1","NZ_LR027880.1",629166,630041,"+",61431898,,"RIL182_RS03145","WP_006855195.1",291,"YitT family protein"
"chromosome 1","NZ_LR027880.1",630334,631422,"+",61431899,,"RIL182_RS03150","WP_006855194.1",362,"MULTISPECIES: helix-turn-helix domain-containing protein"
"chromosome 1","NZ_LR027880.1",631438,632196,"+",61431900,"ftsE","RIL182_RS03155","WP_006855193.1",252,"cell division ATP-binding protein FtsE"
"chromosome 1","NZ_LR027880.1",632186,633094,"+",61431901,"ftsX","RIL182_RS03160","WP_006855192.1",302,"permease-like cell division protein FtsX"
"chromosome 1","NZ_LR027880.1",633091,634356,"+",61431902,,"RIL182_RS03165","WP_006855191.1",421,"peptidoglycan DD-metalloendopeptidase family protein"
"chromosome 1","NZ_LR027880.1",634589,635884,"+",61431903,,"RIL182_RS03170","WP_006855190.1",431,"S41 family peptidase"
"chromosome 1","NZ_LR027880.1",635881,636381,"+",61431904,,"RIL182_RS03175","WP_006855189.1",166,"VanZ family protein"
"chromosome 1","NZ_LR027880.1",636416,637553,"+",61431905,"prfB","RIL182_RS03180","WP_118413000.1",378,"peptide chain release factor 2"
"chromosome 1","NZ_LR027880.1",637546,638331,"+",61431906,,"RIL182_RS03185","WP_006855187.1",261,"TIM44-like domain-containing protein"
"chromosome 1","NZ_LR027880.1",638416,639750,"+",61431907,,"RIL182_RS03190","WP_015560959.1",444,"MULTISPECIES: SPFH domain-containing protein"
"chromosome 1","NZ_LR027880.1",639753,640913,"+",61431908,,"RIL182_RS03195","WP_006855185.1",386,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",640910,641731,"+",61431909,,"RIL182_RS03200","WP_134523023.1",273,"TPM domain-containing protein"
"chromosome 1","NZ_LR027880.1",641875,642318,"+",61431910,,"RIL182_RS03205","WP_006855183.1",147,"MULTISPECIES: ACT domain-containing protein"
"chromosome 1","NZ_LR027880.1",642451,643653,"+",61431911,,"RIL182_RS03210","WP_006855182.1",400,"homoserine dehydrogenase"
"chromosome 1","NZ_LR027880.1",643810,644160,"+",61431912,,"RIL182_RS03215","WP_022112346.1",116,"Hpt domain-containing protein"
"chromosome 1","NZ_LR027880.1",644305,644925,"+",61431913,,"RIL182_RS03220","WP_006855180.1",206,"manganese efflux pump"
"chromosome 1","NZ_LR027880.1",645283,646341,"+",61431914,,"RIL182_RS03225","WP_006855177.1",352,"carbamoyl phosphate synthase small subunit"
"chromosome 1","NZ_LR027880.1",646388,649594,"+",61431915,"carB","RIL182_RS03230","WP_006855176.1",1068,"carbamoyl-phosphate synthase large subunit"
"chromosome 1","NZ_LR027880.1",649849,651144,"-",61431916,,"RIL182_RS03235","WP_006855174.1",431,"phosphohydrolase"
"chromosome 1","NZ_LR027880.1",651370,652509,"+",61431917,,"RIL182_RS03240","WP_242655433.1",379,"cell wall hydrolase"
"chromosome 1","NZ_LR027880.1",652855,654036,"+",61431918,,"RIL182_RS03250","WP_015560964.1",393,"MULTISPECIES: acetyl-CoA C-acetyltransferase"
"chromosome 1","NZ_LR027880.1",654130,655002,"+",61431919,,"RIL182_RS03255","WP_015520873.1",290,"MULTISPECIES: 3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein"
"chromosome 1","NZ_LR027880.1",655032,656186,"+",61431920,,"RIL182_RS03260","WP_006855164.1",384,"MULTISPECIES: acyl-CoA dehydrogenase"
"chromosome 1","NZ_LR027880.1",656243,657025,"+",61431921,,"RIL182_RS03265","WP_006855163.1",260,"MULTISPECIES: electron transfer flavoprotein subunit beta/FixA family protein"
"chromosome 1","NZ_LR027880.1",657052,658098,"+",61431922,,"RIL182_RS03270","WP_006855162.1",348,"electron transfer flavoprotein subunit alpha/FixB family protein"
"chromosome 1","NZ_LR027880.1",658410,658631,"-",61431923,,"RIL182_RS03275","WP_006855160.1",73,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",658657,658950,"-",61431924,,"RIL182_RS03280","WP_006855159.1",97,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",659374,659982,"+",61431925,,"RIL182_RS03285","WP_006855158.1",202,"ECF transporter S component"
"chromosome 1","NZ_LR027880.1",660129,660737,"+",61431926,,"RIL182_RS03290","WP_044998458.1",202,"ECF transporter S component"
"chromosome 1","NZ_LR027880.1",660933,661973,"+",61431927,,"RIL182_RS03295","WP_006855156.1",346,"FAD:protein FMN transferase"
"chromosome 1","NZ_LR027880.1",662000,664300,"+",61435389,,"RIL182_RS21120","WP_172606695.1",766,"leucine-rich repeat protein"
"chromosome 1","NZ_LR027880.1",664516,664785,"+",61431928,,"RIL182_RS03310","WP_006855152.1",89,"DUF4230 domain-containing protein"
"chromosome 1","NZ_LR027880.1",664788,665084,"+",61431929,,"RIL182_RS03315","WP_022111986.1",98,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",665153,665407,"+",61431930,"spoIIID","RIL182_RS03320","WP_006855150.1",84,"sporulation transcriptional regulator SpoIIID"
"chromosome 1","NZ_LR027880.1",665717,666235,"+",61431931,,"RIL182_RS03325","WP_006855148.1",172,"DUF2798 domain-containing protein"
"chromosome 1","NZ_LR027880.1",666232,666738,"-",61431932,,"RIL182_RS03330","WP_242655445.1",168,"putative ABC transporter permease"
"chromosome 1","NZ_LR027880.1",666640,666849,"+",71454171,,"RIL182_RS21565","WP_044998433.1",69,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",667202,668776,"+",61431933,"guaA","RIL182_RS03335","WP_006855146.1",524,"glutamine-hydrolyzing GMP synthase"
"chromosome 1","NZ_LR027880.1",668888,670828,"-",61431934,,"RIL182_RS03340","WP_006855145.1",646,"AIPR family protein"
"chromosome 1","NZ_LR027880.1",670846,671478,"-",61431935,,"RIL182_RS03345","WP_006855144.1",210,"helix-turn-helix transcriptional regulator"
"chromosome 1","NZ_LR027880.1",671810,672007,"+",61431936,,"RIL182_RS03350","WP_006855143.1",65,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",672007,673101,"+",61431937,,"RIL182_RS03355","WP_006855142.1",364,"site-specific integrase"
"chromosome 1","NZ_LR027880.1",673085,673456,"+",61431938,,"RIL182_RS03360","WP_006855141.1",123,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",673490,673867,"+",61431939,,"RIL182_RS03365","WP_006855140.1",125,"TnpV protein"
"chromosome 1","NZ_LR027880.1",674214,675485,"+",61431940,,"RIL182_RS03370","WP_044998457.1",423,"plasmid recombination protein"
"chromosome 1","NZ_LR027880.1",675691,676164,"+",61431941,,"RIL182_RS03375","WP_044998432.1",157,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",676176,677057,"+",61431942,,"RIL182_RS03380","WP_006855137.1",293,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",677068,678366,"+",61431943,,"RIL182_RS03385","WP_006855136.1",432,"DNA cytosine methyltransferase"
"chromosome 1","NZ_LR027880.1",678407,679426,"+",61431944,,"RIL182_RS03390","WP_044998431.1",339,"nucleoid-associated protein"
"chromosome 1","NZ_LR027880.1",679441,680388,"+",61431945,,"RIL182_RS03395","WP_006855134.1",315,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",680392,681516,"+",61431946,,"RIL182_RS03400","WP_006855133.1",374,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",681893,683539,"-",61431947,,"RIL182_RS03405","WP_134523025.1",548,"IS66 family transposase"
"chromosome 1","NZ_LR027880.1",683686,684039,"-",61431948,"tnpB","RIL182_RS03410","WP_006855325.1",117,"MULTISPECIES: IS66 family insertion sequence element accessory protein TnpB"
"chromosome 1","NZ_LR027880.1",684032,684370,"-",61431949,,"RIL182_RS03415","WP_134523027.1",112,"IS66 family insertion sequence element accessory protein TnpB"
"chromosome 1","NZ_LR027880.1",685156,686433,"+",61431951,,"RIL182_RS03425","WP_006855329.1",425,"ATP-binding protein"
"chromosome 1","NZ_LR027880.1",686528,686992,"+",61431952,,"RIL182_RS03430","WP_006855331.1",154,"helix-turn-helix domain-containing protein"
"chromosome 1","NZ_LR027880.1",686989,687678,"+",61431953,,"RIL182_RS03435","WP_134523029.1",229,"IS630 family transposase"
"chromosome 1","NZ_LR027880.1",687761,688432,"-",61431954,,"RIL182_RS03440","WP_134523031.1",223,"IS630 family transposase"
"chromosome 1","NZ_LR027880.1",688402,688911,"-",61431955,,"RIL182_RS03445","WP_006855777.1",169,"helix-turn-helix domain-containing protein"
"chromosome 1","NZ_LR027880.1",689111,689611,"+",61431956,,"RIL182_RS03450","WP_006859137.1",166,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",689638,690531,"+",61431957,,"RIL182_RS03455","WP_006859138.1",297,"DUF6430 domain-containing protein"
"chromosome 1","NZ_LR027880.1",690549,691115,"+",61431958,,"RIL182_RS03460","WP_006859139.1",188,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LR027880.1",691901,692164,"+",61431959,,"RIL182_RS03470","WP_006859140.1",87,"sigma-70 family RNA polymerase sigma factor"
"chromosome 1","NZ_LR027880.1",692169,692459,"+",71454172,,"RIL182_RS21570","WP_006859141.1",96,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",692440,692772,"+",71454173,,"RIL182_RS21575","WP_006859142.1",110,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",699052,700563,"+",61431965,,"RIL182_RS03500","WP_118591112.1",503,"TIGR02677 family protein"
"chromosome 1","NZ_LR027880.1",700560,701705,"+",61431966,,"RIL182_RS03505","WP_006856734.1",381,"TIGR02678 family protein"
"chromosome 1","NZ_LR027880.1",701695,705804,"+",61431967,,"RIL182_RS03510","WP_242655539.1",1369,"TIGR02680 family protein"
"chromosome 1","NZ_LR027880.1",705782,707062,"+",61431968,,"RIL182_RS03515","WP_006856733.1",426,"TIGR02679 domain-containing protein"
"chromosome 1","NZ_LR027880.1",707094,707327,"+",61431969,,"RIL182_RS03520","WP_006856732.1",77,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",707314,709041,"+",61431970,,"RIL182_RS03525","WP_006856731.1",575,"methyl-accepting chemotaxis protein"
"chromosome 1","NZ_LR027880.1",709086,710321,"+",61431971,,"RIL182_RS03530","WP_006856730.1",411,"MYG1 family protein"
"chromosome 1","NZ_LR027880.1",710585,711937,"+",61431972,,"RIL182_RS03535","WP_006856782.1",450,"MATE family efflux transporter"
"chromosome 1","NZ_LR027880.1",712059,712676,"+",61431973,,"RIL182_RS03540","WP_044998902.1",205,"histidine phosphatase family protein"
"chromosome 1","NZ_LR027880.1",712705,714189,"+",61431974,,"RIL182_RS03545","WP_134523033.1",494,"C69 family dipeptidase"
"chromosome 1","NZ_LR027880.1",714265,715188,"+",61431975,,"RIL182_RS03550","WP_006856781.1",307,"TAXI family TRAP transporter solute-binding subunit"
"chromosome 1","NZ_LR027880.1",715244,716431,"+",61431976,"gltS","RIL182_RS03555","WP_006856727.1",395,"sodium/glutamate symporter"
"chromosome 1","NZ_LR027880.1",716451,716630,"+",61431977,,"RIL182_RS03560","WP_006856726.1",59,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",716648,717583,"+",61431978,,"RIL182_RS03565","WP_006856725.1",311,"carbohydrate kinase family protein"
"chromosome 1","NZ_LR027880.1",717749,718003,"+",61431979,,"RIL182_RS03570","WP_006856780.1",84,"ArsR family transcriptional regulator"
"chromosome 1","NZ_LR027880.1",718422,718907,"+",61431980,,"RIL182_RS03575","WP_015521955.1",161,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",718955,719851,"+",61431981,,"RIL182_RS03580","WP_006856777.1",298,"YitT family protein"
"chromosome 1","NZ_LR027880.1",719864,720769,"+",61431982,,"RIL182_RS03585","WP_006856724.1",301,"LysR family transcriptional regulator"
"chromosome 1","NZ_LR027880.1",721151,722188,"+",61431983,,"RIL182_RS03590","WP_044998882.1",345,"ATP-binding cassette domain-containing protein"
"chromosome 1","NZ_LR027880.1",722178,722837,"+",61431984,,"RIL182_RS03595","WP_006856723.1",219,"ABC transporter permease"
"chromosome 1","NZ_LR027880.1",723049,723984,"+",61431985,,"RIL182_RS03600","WP_006856722.1",311,"MetQ/NlpA family ABC transporter substrate-binding protein"
"chromosome 1","NZ_LR027880.1",724238,724444,"+",61431986,,"RIL182_RS03605","WP_242655537.1",68,"exotoxin"
"chromosome 1","NZ_LR027880.1",724489,724722,"+",61431987,,"RIL182_RS03610","WP_006856720.1",77,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",724998,726158,"+",61431988,,"RIL182_RS03615","WP_243128726.1",386,"alpha/beta hydrolase"
"chromosome 1","NZ_LR027880.1",726236,726949,"+",61431989,,"RIL182_RS03620","WP_006856718.1",237,"YkgJ family cysteine cluster protein"
"chromosome 1","NZ_LR027880.1",727066,727431,"+",61431990,,"RIL182_RS03625","WP_006856774.1",121,"CidA/LrgA family protein"
"chromosome 1","NZ_LR027880.1",727428,728120,"+",61431991,,"RIL182_RS03630","WP_006856717.1",230,"LrgB family protein"
"chromosome 1","NZ_LR027880.1",728279,729163,"+",61431992,,"RIL182_RS03635","WP_006856716.1",294,"LysM peptidoglycan-binding domain-containing protein"
"chromosome 1","NZ_LR027880.1",729441,730526,"+",61431993,"uxuA","RIL182_RS03640","WP_044998880.1",361,"mannonate dehydratase"
"chromosome 1","NZ_LR027880.1",730691,731662,"-",61431994,,"RIL182_RS03645","WP_006856770.1",323,"AraC family transcriptional regulator"
"chromosome 1","NZ_LR027880.1",731863,733236,"+",61431995,,"RIL182_RS03650","WP_015559526.1",457,"glycoside-pentoside-hexuronide (GPH):cation symporter"
"chromosome 1","NZ_LR027880.1",733253,734122,"+",61431996,,"RIL182_RS03655","WP_022112684.1",289,"amidohydrolase family protein"
"chromosome 1","NZ_LR027880.1",734179,735015,"+",61431997,,"RIL182_RS03660","WP_044998877.1",278,"creatininase family protein"
"chromosome 1","NZ_LR027880.1",735019,735894,"-",61431998,,"RIL182_RS03665","WP_006856715.1",291,"MULTISPECIES: AraC family transcriptional regulator"
"chromosome 1","NZ_LR027880.1",736074,737681,"+",61431999,,"RIL182_RS03670","WP_134523037.1",535,"mannitol dehydrogenase family protein"
"chromosome 1","NZ_LR027880.1",737769,738674,"+",61432000,,"RIL182_RS03675","WP_242655535.1",301,"DUF4474 domain-containing protein"
"chromosome 1","NZ_LR027880.1",738664,739488,"+",61432001,,"RIL182_RS03680","WP_006856713.1",274,"metallophosphoesterase family protein"
"chromosome 1","NZ_LR027880.1",739682,741001,"+",61432002,,"RIL182_RS03685","WP_044998875.1",439,"aspartate kinase"
"chromosome 1","NZ_LR027880.1",741822,742682,"+",61432003,,"RIL182_RS03690","WP_006856712.1",286,"dipicolinate synthase"
"chromosome 1","NZ_LR027880.1",742672,743256,"+",61432004,,"RIL182_RS03695","WP_006856711.1",194,"dipicolinate synthase subunit B"
"chromosome 1","NZ_LR027880.1",743354,743614,"-",61432005,,"RIL182_RS03700","WP_006856710.1",86,"TIGR03905 family TSCPD domain-containing protein"
"chromosome 1","NZ_LR027880.1",743875,746445,"+",61432006,"secA","RIL182_RS03705","WP_006856709.1",856,"preprotein translocase subunit SecA"
"chromosome 1","NZ_LR027880.1",746737,747939,"+",61432007,,"RIL182_RS03710","WP_044998898.1",400,"FprA family A-type flavoprotein"
"chromosome 1","NZ_LR027880.1",748161,750146,"+",61432008,"uvrB","RIL182_RS03715","WP_172606735.1",661,"excinuclease ABC subunit UvrB"
"chromosome 1","NZ_LR027880.1",750226,753072,"+",61432009,"uvrA","RIL182_RS03720","WP_134523039.1",948,"excinuclease ABC subunit UvrA"
"chromosome 1","NZ_LR027880.1",753163,753450,"-",61432010,,"RIL182_RS03725","WP_044998871.1",95,"helix-turn-helix domain-containing protein"
"chromosome 1","NZ_LR027880.1",753590,754366,"+",61432011,,"RIL182_RS03730","WP_006856706.1",258,"FkbM family methyltransferase"
"chromosome 1","NZ_LR027880.1",754405,755448,"+",61432012,,"RIL182_RS03735","WP_006856705.1",347,"acyltransferase family protein"
"chromosome 1","NZ_LR027880.1",755445,756485,"+",61432013,,"RIL182_RS03740","WP_006856704.1",346,"acyltransferase"
"chromosome 1","NZ_LR027880.1",756902,757897,"+",61432014,,"RIL182_RS03745","WP_015521979.1",331,"rod shape-determining protein"
"chromosome 1","NZ_LR027880.1",758040,758834,"+",61432015,,"RIL182_RS03750","WP_006856703.1",264,"flagellar hook-basal body complex protein"
"chromosome 1","NZ_LR027880.1",758855,759673,"+",61432016,,"RIL182_RS03755","WP_006856702.1",272,"flagellar hook-basal body protein"
"chromosome 1","NZ_LR027880.1",759708,760064,"+",61432017,,"RIL182_RS03760","WP_006856701.1",118,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",760281,762494,"+",61432018,,"RIL182_RS03765","WP_006856700.1",737,"ATP-dependent RecD-like DNA helicase"
"chromosome 1","NZ_LR027880.1",762662,763456,"-",61432019,,"RIL182_RS03770","WP_172606736.1",264,"ABC transporter ATP-binding protein"
"chromosome 1","NZ_LR027880.1",763458,764405,"-",61432020,,"RIL182_RS03775","WP_006856754.1",315,"ABC transporter permease"
"chromosome 1","NZ_LR027880.1",764433,765509,"-",61432021,,"RIL182_RS03780","WP_006856753.1",358,"ABC transporter substrate-binding protein"
"chromosome 1","NZ_LR027880.1",765751,766497,"+",61432022,,"RIL182_RS03785","WP_006856698.1",248,"ComF family protein"
"chromosome 1","NZ_LR027880.1",766523,766921,"+",61432023,,"RIL182_RS03790","WP_172606696.1",132,"flagellar protein"
"chromosome 1","NZ_LR027880.1",767208,767606,"+",61432024,,"RIL182_RS03795","WP_015521987.1",132,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",767649,768659,"+",61432025,,"RIL182_RS03800","WP_006856751.1",336,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",768711,769604,"+",61432026,"cdaA","RIL182_RS03805","WP_022112671.1",297,"diadenylate cyclase CdaA"
"chromosome 1","NZ_LR027880.1",769570,770883,"+",61432027,,"RIL182_RS03810","WP_006856695.1",437,"CdaR family protein"
"chromosome 1","NZ_LR027880.1",770912,772261,"+",61432028,"glmM","RIL182_RS03815","WP_006856694.1",449,"phosphoglucosamine mutase"
"chromosome 1","NZ_LR027880.1",772300,772563,"+",61432029,,"RIL182_RS03820","WP_006856693.1",87,"HPr family phosphocarrier protein"
"chromosome 1","NZ_LR027880.1",772567,773439,"+",61432030,"rfbD","RIL182_RS03825","WP_015559543.1",290,"dTDP-4-dehydrorhamnose reductase"
"chromosome 1","NZ_LR027880.1",773444,775081,"+",61432031,,"RIL182_RS03830","WP_006856691.1",545,"glucosyltransferase domain-containing protein"
"chromosome 1","NZ_LR027880.1",775151,776233,"+",61432032,"rfbB","RIL182_RS03835","WP_044998866.1",360,"dTDP-glucose 4,6-dehydratase"
"chromosome 1","NZ_LR027880.1",776390,777268,"+",61432033,"rfbA","RIL182_RS03840","WP_006856690.1",292,"glucose-1-phosphate thymidylyltransferase RfbA"
"chromosome 1","NZ_LR027880.1",777297,777881,"+",61432034,"rfbC","RIL182_RS03845","WP_006856689.1",194,"dTDP-4-dehydrorhamnose 3,5-epimerase"
"chromosome 1","NZ_LR027880.1",777892,778725,"+",61432035,,"RIL182_RS03850","WP_006856688.1",277,"ABC transporter permease"
"chromosome 1","NZ_LR027880.1",778764,780038,"+",61432036,,"RIL182_RS03855","WP_006856687.1",424,"ABC transporter ATP-binding protein"
"chromosome 1","NZ_LR027880.1",780062,782116,"+",61432037,,"RIL182_RS03860","WP_006856686.1",684,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",782142,783599,"+",61432038,,"RIL182_RS03865","WP_006856685.1",485,"sugar transferase"
"chromosome 1","NZ_LR027880.1",783614,784900,"+",61432039,,"RIL182_RS03870","WP_006856684.1",428,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",784890,785966,"+",61432040,,"RIL182_RS03875","WP_006856683.1",358,"DUF6077 domain-containing protein"
"chromosome 1","NZ_LR027880.1",785985,786785,"+",61432041,,"RIL182_RS03880","WP_006856682.1",266,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",786786,787955,"+",61432042,,"RIL182_RS03885","WP_006856681.1",389,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",787924,789129,"+",61432043,,"RIL182_RS03890","WP_022112660.1",401,"glycosyltransferase family 4 protein"
"chromosome 1","NZ_LR027880.1",789126,790241,"+",61432044,,"RIL182_RS03895","WP_006856680.1",371,"glycosyltransferase family 4 protein"
"chromosome 1","NZ_LR027880.1",790387,791541,"+",61432045,,"RIL182_RS03900","WP_044998864.1",384,"glycosyltransferase"
"chromosome 1","NZ_LR027880.1",791553,792467,"+",61432046,,"RIL182_RS03905","WP_006856679.1",304,"NAD-dependent epimerase/dehydratase family protein"
"chromosome 1","NZ_LR027880.1",792483,793427,"+",61432047,,"RIL182_RS03910","WP_006856678.1",314,"glycosyltransferase"
"chromosome 1","NZ_LR027880.1",793482,794315,"+",61432048,,"RIL182_RS03915","WP_006856677.1",277,"glycosyltransferase family 2 protein"
"chromosome 1","NZ_LR027880.1",794357,795295,"+",61432049,,"RIL182_RS03920","WP_015559558.1",312,"glycosyltransferase"
"chromosome 1","NZ_LR027880.1",795288,796736,"+",61432050,,"RIL182_RS03925","WP_006856676.1",482,"flippase"
"chromosome 1","NZ_LR027880.1",796733,797731,"+",61432051,,"RIL182_RS03930","WP_006856675.1",332,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",797728,799872,"+",61432052,,"RIL182_RS03935","WP_006856674.1",714,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",799929,803390,"+",61432053,,"RIL182_RS03940","WP_006856673.1",1153,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",803543,804904,"+",61432054,,"RIL182_RS03945","WP_015559560.1",453,"MULTISPECIES: sugar transferase"
"chromosome 1","NZ_LR027880.1",805126,809517,"+",61432055,,"RIL182_RS03950","WP_006856672.1",1463,"N-acetylmuramoyl-L-alanine amidase"
"chromosome 1","NZ_LR027880.1",809540,810361,"+",61432056,,"RIL182_RS03955","WP_006856671.1",273,"glycosyltransferase"
"chromosome 1","NZ_LR027880.1",810530,811054,"+",71454174,,"RIL182_RS21580","WP_006856744.1",174,"hypothetical protein"
"chromosome 1","NZ_LR027880.1",811042,811311,"+",71454175,,"RIL182_RS21585","WP_006856670.1",89,"hypothetical protein"
