#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NZ_CP024160.1",531126,532787,"+",66616075,,"CSV91_RS02290","WP_099431638.1",553,"DAK2 domain-containing protein"
"chromosome","NZ_CP024160.1",532798,534975,"+",66616076,"recG","CSV91_RS02295","WP_099431639.1",725,"ATP-dependent DNA helicase RecG"
"chromosome","NZ_CP024160.1",534972,535601,"+",66616077,"rsmD","CSV91_RS02300","WP_099431640.1",209,"16S rRNA (guanine(966)-N(2))-methyltransferase RsmD"
"chromosome","NZ_CP024160.1",535594,536091,"+",66616078,"coaD","CSV91_RS02305","WP_099431641.1",165,"MULTISPECIES: pantetheine-phosphate adenylyltransferase"
"chromosome","NZ_CP024160.1",536160,536657,"+",66616079,,"CSV91_RS02310","WP_022094019.1",165,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP024160.1",536657,537211,"+",66616080,,"CSV91_RS02315","WP_099431642.1",184,"YceD family protein"
"chromosome","NZ_CP024160.1",537276,537455,"+",66616081,"rpmF","CSV91_RS02320","WP_022094017.1",59,"MULTISPECIES: 50S ribosomal protein L32"
"chromosome","NZ_CP024160.1",537543,538562,"+",66616082,"plsX","CSV91_RS02325","WP_099431643.1",339,"phosphate acyltransferase PlsX"
"chromosome","NZ_CP024160.1",538687,538929,"+",66616083,,"CSV91_RS02330","WP_022094015.1",80,"MULTISPECIES: acyl carrier protein"
"chromosome","NZ_CP024160.1",538933,539658,"+",66616084,"rnc","CSV91_RS02335","WP_099431644.1",241,"ribonuclease III"
"chromosome","NZ_CP024160.1",539669,543205,"+",66616085,"smc","CSV91_RS02340","WP_099431645.1",1178,"chromosome segregation protein SMC"
"chromosome","NZ_CP024160.1",543205,544122,"+",66616086,"ftsY","CSV91_RS02345","WP_099431646.1",305,"signal recognition particle-docking protein FtsY"
"chromosome","NZ_CP024160.1",544133,545608,"+",66616087,"ffh","CSV91_RS02350","WP_099431647.1",491,"MULTISPECIES: signal recognition particle protein"
"chromosome","NZ_CP024160.1",545728,546492,"-",66616088,,"CSV91_RS02355","WP_099431648.1",254,"DUF134 domain-containing protein"
"chromosome","NZ_CP024160.1",546659,547507,"+",66616089,"thyA","CSV91_RS02360","WP_089571709.1",282,"MULTISPECIES: thymidylate synthase"
"chromosome","NZ_CP024160.1",547517,548035,"+",66616090,,"CSV91_RS02365","WP_099431649.1",172,"dihydrofolate reductase"
"chromosome","NZ_CP024160.1",548145,549059,"+",66616091,,"CSV91_RS02370","WP_099431650.1",304,"RNA methyltransferase"
"chromosome","NZ_CP024160.1",549185,550534,"+",66616092,,"CSV91_RS02375","WP_099431651.1",449,"MATE family efflux transporter"
"chromosome","NZ_CP024160.1",550620,551105,"-",66616093,,"CSV91_RS02380","WP_099431652.1",161,"cob(I)yrinic acid a,c-diamide adenosyltransferase"
"chromosome","NZ_CP024160.1",551198,553090,"+",66616094,"ftsH","CSV91_RS02385","WP_172622430.1",630,"ATP-dependent zinc metalloprotease FtsH"
"chromosome","NZ_CP024160.1",553169,553630,"+",66616095,,"CSV91_RS02390","WP_099431654.1",153,"DUF523 domain-containing protein"
"chromosome","NZ_CP024160.1",554181,554783,"-",66616097,,"CSV91_RS02405","WP_099431657.1",200,"Type 1 glutamine amidotransferase-like domain-containing protein"
"chromosome","NZ_CP024160.1",555315,555812,"+",66616098,,"CSV91_RS02410","WP_099431658.1",165,"MULTISPECIES: helix-turn-helix domain-containing protein"
"chromosome","NZ_CP024160.1",555833,556684,"+",66616099,,"CSV91_RS02415","WP_099431659.1",283,"IS3 family transposase"
"chromosome","NZ_CP024160.1",556754,557836,"-",66616100,,"CSV91_RS02420","WP_099431660.1",360,"iron-containing alcohol dehydrogenase family protein"
"chromosome","NZ_CP024160.1",558323,561127,"+",66616101,"ileS","CSV91_RS02425","WP_099431661.1",934,"isoleucine--tRNA ligase"
"chromosome","NZ_CP024160.1",561346,561945,"+",66616102,"lspA","CSV91_RS02430","WP_232049538.1",199,"signal peptidase II"
"chromosome","NZ_CP024160.1",561945,562958,"+",66616103,,"CSV91_RS02435","WP_099431663.1",337,"RluA family pseudouridine synthase"
"chromosome","NZ_CP024160.1",563041,564336,"+",66616104,,"CSV91_RS02440","WP_099431664.1",431,"glycosyltransferase family 2 protein"
"chromosome","NZ_CP024160.1",564418,564840,"+",66616105,,"CSV91_RS02445","WP_099431665.1",140,"prepilin peptidase"
"chromosome","NZ_CP024160.1",564872,566119,"+",66616106,,"CSV91_RS02450","WP_099431666.1",415,"HD domain-containing protein"
"chromosome","NZ_CP024160.1",566180,567529,"+",66616107,,"CSV91_RS02455","WP_172622431.1",449,"replication-associated recombination protein A"
"chromosome","NZ_CP024160.1",567625,568215,"+",66616108,,"CSV91_RS02460","WP_099431668.1",196,"hypothetical protein"
"chromosome","NZ_CP024160.1",568208,568585,"+",66616109,,"CSV91_RS02465","WP_099431669.1",125,"ATP-binding protein"
"chromosome","NZ_CP024160.1",568587,569378,"+",66616110,,"CSV91_RS02470","WP_022094589.1",263,"MULTISPECIES: RNA polymerase sigma factor SigF"
"chromosome","NZ_CP024160.1",569375,570787,"+",66616111,,"CSV91_RS02475","WP_099431670.1",470,"AI-2E family transporter"
"chromosome","NZ_CP024160.1",570794,571033,"-",66616112,,"CSV91_RS02480","WP_099431671.1",79,"hypothetical protein"
"chromosome","NZ_CP024160.1",571228,573885,"+",66616113,"alaS","CSV91_RS02485","WP_099432764.1",885,"alanine--tRNA ligase"
"chromosome","NZ_CP024160.1",573903,574331,"+",66616114,"ruvX","CSV91_RS02490","WP_099431672.1",142,"Holliday junction resolvase RuvX"
"chromosome","NZ_CP024160.1",574324,575757,"+",66616115,"mltG","CSV91_RS02495","WP_232049539.1",477,"endolytic transglycosylase MltG"
"chromosome","NZ_CP024160.1",575759,576256,"+",66616116,,"CSV91_RS02500","WP_099431674.1",165,"MULTISPECIES: YqeG family HAD IIIA-type phosphatase"
"chromosome","NZ_CP024160.1",576265,576798,"+",66616117,,"CSV91_RS02505","WP_099431675.1",177,"MULTISPECIES: shikimate kinase"
"chromosome","NZ_CP024160.1",576795,577904,"+",66616118,,"CSV91_RS02510","WP_099431676.1",369,"hypothetical protein"
"chromosome","NZ_CP024160.1",578037,579167,"+",66616119,,"CSV91_RS02515","WP_099431677.1",376,"Xaa-Pro peptidase family protein"
"chromosome","NZ_CP024160.1",579328,579891,"+",66616120,"efp","CSV91_RS02520","WP_006233983.1",187,"MULTISPECIES: elongation factor P"
"chromosome","NZ_CP024160.1",579916,580278,"+",66616121,,"CSV91_RS02525","WP_035138197.1",120,"MULTISPECIES: Asp23/Gls24 family envelope stress response protein"
"chromosome","NZ_CP024160.1",580282,580866,"+",66616122,"nusB","CSV91_RS02530","WP_099431678.1",194,"transcription antitermination factor NusB"
"chromosome","NZ_CP024160.1",580869,581108,"+",66616123,,"CSV91_RS02535","WP_099431679.1",79,"exodeoxyribonuclease VII small subunit"
"chromosome","NZ_CP024160.1",581144,581947,"+",66616124,,"CSV91_RS02540","WP_232049613.1",267,"TlyA family RNA methyltransferase"
"chromosome","NZ_CP024160.1",581944,582804,"+",66616125,,"CSV91_RS02545","WP_099431681.1",286,"NAD(+)/NADH kinase"
"chromosome","NZ_CP024160.1",582794,584422,"+",66616126,,"CSV91_RS02550","WP_099431682.1",542,"DNA repair protein RecN"
"chromosome","NZ_CP024160.1",584482,585339,"-",66616127,,"CSV91_RS02555","WP_232049540.1",285,"MurR/RpiR family transcriptional regulator"
"chromosome","NZ_CP024160.1",585612,587615,"+",66616128,,"CSV91_RS02560","WP_099431684.1",667,"fructose-specific PTS transporter subunit EIIC"
"chromosome","NZ_CP024160.1",588123,588386,"+",66616129,,"CSV91_RS02565","WP_022094575.1",87,"MULTISPECIES: HPr family phosphocarrier protein"
"chromosome","NZ_CP024160.1",588520,590223,"+",66616130,"ptsP","CSV91_RS02570","WP_099431685.1",567,"MULTISPECIES: phosphoenolpyruvate--protein phosphotransferase"
"chromosome","NZ_CP024160.1",590298,591230,"+",66616131,,"CSV91_RS02575","WP_099431686.1",310,"MULTISPECIES: 1-phosphofructokinase family hexose kinase"
"chromosome","NZ_CP024160.1",591419,592351,"+",66616132,,"CSV91_RS02580","WP_099431687.1",310,"1-phosphofructokinase"
"chromosome","NZ_CP024160.1",592553,593947,"+",66616133,,"CSV91_RS02585","WP_099431688.1",464,"HD domain-containing protein"
"chromosome","NZ_CP024160.1",594401,595708,"+",66616136,,"CSV91_RS02600","WP_099431689.1",435,"flippase-like domain-containing protein"
"chromosome","NZ_CP024160.1",595906,596436,"+",66616137,,"CSV91_RS02605","WP_232049614.1",176,"MULTISPECIES: TetR/AcrR family transcriptional regulator"
"chromosome","NZ_CP024160.1",596694,598010,"-",66616138,,"CSV91_RS02615","WP_099431692.1",438,"ABC transporter ATP-binding protein"
"chromosome","NZ_CP024160.1",598011,599033,"-",66616139,,"CSV91_RS02620","WP_099431693.1",340,"iron ABC transporter permease"
"chromosome","NZ_CP024160.1",599056,600627,"-",66616140,,"CSV91_RS02625","WP_147579369.1",523,"ABC transporter substrate-binding protein"
"chromosome","NZ_CP024160.1",600632,601165,"-",66616141,,"CSV91_RS02630","WP_099431695.1",177,"hypothetical protein"
"chromosome","NZ_CP024160.1",601310,602236,"-",66616142,,"CSV91_RS02635","WP_099431696.1",308,"sirohydrochlorin cobaltochelatase"
"chromosome","NZ_CP024160.1",602695,603486,"+",66616143,"cobM","CSV91_RS02640","WP_022094563.1",263,"MULTISPECIES: precorrin-4 C(11)-methyltransferase"
"chromosome","NZ_CP024160.1",603488,604672,"+",66616144,"cbiD","CSV91_RS02645","WP_232049541.1",394,"cobalt-precorrin-5B (C(1))-methyltransferase CbiD"
"chromosome","NZ_CP024160.1",604635,605354,"+",66616145,"cobI","CSV91_RS02650","WP_197736841.1",239,"precorrin-2 C(20)-methyltransferase"
"chromosome","NZ_CP024160.1",605355,606488,"+",66616146,,"CSV91_RS02655","WP_099431698.1",377,"cobalamin biosynthesis protein"
"chromosome","NZ_CP024160.1",606488,607231,"+",66616147,"cobJ","CSV91_RS02660","WP_099431699.1",247,"precorrin-3B C(17)-methyltransferase"
"chromosome","NZ_CP024160.1",607219,608691,"+",66616148,"cbiE","CSV91_RS02665","WP_099431700.1",490,"precorrin-6y C5,15-methyltransferase (decarboxylating) subunit CbiE"
"chromosome","NZ_CP024160.1",608688,610070,"+",66616149,,"CSV91_RS02670","WP_232049542.1",460,"cobyrinate a,c-diamide synthase"
"chromosome","NZ_CP024160.1",610063,611205,"+",66616150,"cobT","CSV91_RS02675","WP_099431701.1",380,"nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase"
"chromosome","NZ_CP024160.1",611202,611750,"+",66616151,,"CSV91_RS02680","WP_099432767.1",182,"bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase"
"chromosome","NZ_CP024160.1",611747,612514,"+",66616152,,"CSV91_RS02685","WP_157757976.1",255,"adenosylcobinamide-GDP ribazoletransferase"
"chromosome","NZ_CP024160.1",612448,613512,"+",66616153,,"CSV91_RS02690","WP_232049543.1",354,"bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase"
"chromosome","NZ_CP024160.1",613512,614486,"+",66616154,"cbiB","CSV91_RS02695","WP_099431704.1",324,"adenosylcobinamide-phosphate synthase CbiB"
"chromosome","NZ_CP024160.1",614483,615706,"+",66616155,,"CSV91_RS02700","WP_157757977.1",407,"pyridoxal phosphate-dependent class II aminotransferase"
"chromosome","NZ_CP024160.1",615699,617198,"+",66616156,,"CSV91_RS02705","WP_232049544.1",499,"cobyric acid synthase"
"chromosome","NZ_CP024160.1",617195,617710,"+",66616157,,"CSV91_RS02710","WP_099431707.1",171,"cob(I)yrinic acid a,c-diamide adenosyltransferase"
"chromosome","NZ_CP024160.1",617711,618352,"+",66616158,,"CSV91_RS02715","WP_099431708.1",213,"precorrin-8X methylmutase"
"chromosome","NZ_CP024160.1",618349,619122,"+",66616159,"cobK","CSV91_RS02720","WP_099431709.1",257,"precorrin-6A reductase"
"chromosome","NZ_CP024160.1",619333,620547,"-",66616160,,"CSV91_RS02725","WP_099431710.1",404,"ABC transporter permease"
"chromosome","NZ_CP024160.1",620544,621317,"-",66616161,,"CSV91_RS02730","WP_099431711.1",257,"ABC transporter ATP-binding protein"
"chromosome","NZ_CP024160.1",621317,622753,"-",66616162,,"CSV91_RS02735","WP_157757978.1",478,"efflux RND transporter periplasmic adaptor subunit"
"chromosome","NZ_CP024160.1",622886,624601,"-",66616163,,"CSV91_RS02740","WP_172622432.1",571,"L,D-transpeptidase"
"chromosome","NZ_CP024160.1",624751,626358,"-",66616164,"sdaAA","CSV91_RS02745","WP_099431714.1",535,"L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha"
"chromosome","NZ_CP024160.1",626672,627952,"-",66616165,"metK","CSV91_RS02750","WP_099431715.1",426,"methionine adenosyltransferase"
"chromosome","NZ_CP024160.1",628236,629711,"+",66616166,"gltX","CSV91_RS02755","WP_099431716.1",491,"glutamate--tRNA ligase"
"chromosome","NZ_CP024160.1",629923,632376,"+",66616167,"priA","CSV91_RS02760","WP_099431717.1",817,"primosomal protein N\\'"
"chromosome","NZ_CP024160.1",632395,632931,"+",66616168,"def","CSV91_RS02765","WP_099431718.1",178,"peptide deformylase"
"chromosome","NZ_CP024160.1",633293,634213,"+",66616169,"fmt","CSV91_RS02775","WP_099431720.1",306,"methionyl-tRNA formyltransferase"
"chromosome","NZ_CP024160.1",634210,635613,"+",66616170,,"CSV91_RS02780","WP_099431721.1",467,"hypothetical protein"
"chromosome","NZ_CP024160.1",637037,637273,"-",66616172,,"CSV91_RS02790","WP_099431722.1",78,"FmdB family transcriptional regulator"
"chromosome","NZ_CP024160.1",637362,640658,"-",66616173,,"CSV91_RS02795","WP_099431723.1",1098,"4-alpha-glucanotransferase"
"chromosome","NZ_CP024160.1",640875,643151,"-",66616174,"glgA","CSV91_RS02800","WP_172622433.1",758,"glycogen synthase GlgA"
"chromosome","NZ_CP024160.1",643242,644369,"-",66616175,"glgD","CSV91_RS02805","WP_099431724.1",375,"MULTISPECIES: glucose-1-phosphate adenylyltransferase subunit GlgD"
"chromosome","NZ_CP024160.1",644374,645522,"-",66616176,,"CSV91_RS02810","WP_006233920.1",382,"MULTISPECIES: glucose-1-phosphate adenylyltransferase"
"chromosome","NZ_CP024160.1",645631,648057,"-",66616177,,"CSV91_RS02815","WP_099431725.1",808,"glycogen/starch/alpha-glucan phosphorylase"
"chromosome","NZ_CP024160.1",648151,650400,"-",66616178,"glgB","CSV91_RS02820","WP_099431726.1",749,"1,4-alpha-glucan branching protein GlgB"
"chromosome","NZ_CP024160.1",650732,651421,"+",66616179,,"CSV91_RS02825","WP_099431727.1",229,"HAD family phosphatase"
"chromosome","NZ_CP024160.1",651431,652072,"+",66616180,,"CSV91_RS02830","WP_099431728.1",213,"thiamine diphosphokinase"
"chromosome","NZ_CP024160.1",653034,653579,"+",66616182,"loaP","CSV91_RS02840","WP_232049545.1",181,"antiterminator LoaP"
"chromosome","NZ_CP024160.1",653634,654395,"+",66616183,,"CSV91_RS02845","WP_232049546.1",253,"sugar transferase"
"chromosome","NZ_CP024160.1",654396,655508,"+",66616184,,"CSV91_RS02850","WP_172622434.1",370,"glycosyltransferase family 1 protein"
"chromosome","NZ_CP024160.1",655498,656799,"+",66616185,,"CSV91_RS02855","WP_099431730.1",433,"polysaccharide pyruvyl transferase family protein"
"chromosome","NZ_CP024160.1",656843,658003,"+",66616186,,"CSV91_RS02860","WP_147579370.1",386,"glycosyltransferase family 4 protein"
"chromosome","NZ_CP024160.1",658018,659229,"+",66616187,,"CSV91_RS02865","WP_099431732.1",403,"O-antigen ligase family protein"
"chromosome","NZ_CP024160.1",659242,660087,"+",66616188,,"CSV91_RS02870","WP_099431733.1",281,"hypothetical protein"
"chromosome","NZ_CP024160.1",660125,661246,"+",66616189,,"CSV91_RS02875","WP_099431734.1",373,"hypothetical protein"
"chromosome","NZ_CP024160.1",661283,662521,"+",66616190,,"CSV91_RS02880","WP_099431735.1",412,"flippase"
"chromosome","NZ_CP024160.1",662547,663647,"+",66616191,"wecB","CSV91_RS02885","WP_099431736.1",366,"UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)"
"chromosome","NZ_CP024160.1",663650,664381,"+",66616192,,"CSV91_RS02890","WP_099431737.1",243,"acyltransferase"
"chromosome","NZ_CP024160.1",664651,665517,"-",66616193,,"CSV91_RS02895","WP_099431738.1",288,"hypothetical protein"
"chromosome","NZ_CP024160.1",665783,665986,"+",66616194,,"CSV91_RS02900","WP_197736842.1",67,"hypothetical protein"
"chromosome","NZ_CP024160.1",666573,667301,"+",66616195,,"CSV91_RS02905","WP_147579371.1",242,"hypothetical protein"
"chromosome","NZ_CP024160.1",667298,668851,"+",66616196,,"CSV91_RS02910","WP_099431740.1",517,"nucleotidyltransferase"
"chromosome","NZ_CP024160.1",669185,670279,"+",66616197,,"CSV91_RS02915","WP_099431741.1",364,"hypothetical protein"
"chromosome","NZ_CP024160.1",670532,671464,"+",66616198,,"CSV91_RS02920","WP_099431742.1",310,"FRG domain-containing protein"
"chromosome","NZ_CP024160.1",671626,672000,"+",66616199,,"CSV91_RS02925","WP_099431743.1",124,"hypothetical protein"
"chromosome","NZ_CP024160.1",672268,672567,"+",66616200,,"CSV91_RS02935","WP_099431745.1",99,"nucleotidyltransferase domain-containing protein"
"chromosome","NZ_CP024160.1",672766,673434,"+",66616201,,"CSV91_RS02940","WP_099431746.1",222,"MULTISPECIES: DUF3990 domain-containing protein"
"chromosome","NZ_CP024160.1",673415,674104,"+",66616202,,"CSV91_RS02945","WP_099431747.1",229,"MULTISPECIES: helix-turn-helix domain-containing protein"
"chromosome","NZ_CP024160.1",674116,674301,"+",66617594,,"CSV91_RS10010","WP_147579372.1",61,"hypothetical protein"
"chromosome","NZ_CP024160.1",674298,674813,"+",66616203,,"CSV91_RS02950","WP_147579373.1",171,"Fic family protein"
"chromosome","NZ_CP024160.1",674859,675644,"+",66616204,,"CSV91_RS02955","WP_232049547.1",261,"DUF3825 domain-containing protein"
"chromosome","NZ_CP024160.1",676227,677384,"+",66616206,,"CSV91_RS02965","WP_099431749.1",385,"hypothetical protein"
"chromosome","NZ_CP024160.1",678830,680863,"+",66616210,,"CSV91_RS02985","WP_099431750.1",677,"ABC-F family ATP-binding cassette domain-containing protein"
"chromosome","NZ_CP024160.1",680850,681146,"+",66616211,,"CSV91_RS02990","WP_099431751.1",98,"hypothetical protein"
"chromosome","NZ_CP024160.1",681156,681839,"+",66616212,,"CSV91_RS02995","WP_099431752.1",227,"site-2 protease family protein"
"chromosome","NZ_CP024160.1",681924,682736,"+",66616213,,"CSV91_RS03000","WP_099431753.1",270,"segregation/condensation protein A"
"chromosome","NZ_CP024160.1",682748,683476,"+",66616214,"scpB","CSV91_RS03005","WP_099431754.1",242,"SMC-Scp complex subunit ScpB"
"chromosome","NZ_CP024160.1",683499,684428,"+",66616215,,"CSV91_RS03010","WP_099431755.1",309,"rRNA pseudouridine synthase"
"chromosome","NZ_CP024160.1",684495,685181,"+",66616216,"cmk","CSV91_RS03015","WP_099431756.1",228,"(d)CMP kinase"
"chromosome","NZ_CP024160.1",685185,685913,"+",66616217,,"CSV91_RS03020","WP_099431757.1",242,"1-acyl-sn-glycerol-3-phosphate acyltransferase"
"chromosome","NZ_CP024160.1",685916,686812,"+",66616218,,"CSV91_RS03025","WP_099431758.1",298,"4-hydroxy-3-methylbut-2-enyl diphosphate reductase"
"chromosome","NZ_CP024160.1",686815,688257,"+",66616219,,"CSV91_RS03030","WP_099431759.1",480,"DUF512 domain-containing protein"
"chromosome","NZ_CP024160.1",688268,689602,"+",66616220,"der","CSV91_RS03035","WP_099431760.1",444,"MULTISPECIES: ribosome biogenesis GTPase Der"
"chromosome","NZ_CP024160.1",689595,690278,"+",66616221,"plsY","CSV91_RS03040","WP_099431761.1",227,"glycerol-3-phosphate 1-O-acyltransferase PlsY"
"chromosome","NZ_CP024160.1",690288,691295,"+",66616222,,"CSV91_RS03045","WP_099431762.1",335,"NAD(P)-dependent glycerol-3-phosphate dehydrogenase"
"chromosome","NZ_CP024160.1",691314,691985,"+",66616223,"rpe","CSV91_RS03050","WP_099431763.1",223,"MULTISPECIES: ribulose-phosphate 3-epimerase"
"chromosome","NZ_CP024160.1",691992,693170,"+",66616224,,"CSV91_RS03055","WP_099431764.1",392,"cysteine desulfurase"
"chromosome","NZ_CP024160.1",693167,693976,"+",66616225,,"CSV91_RS03060","WP_099431765.1",269,"Nif3-like dinuclear metal center hexameric protein"
"chromosome","NZ_CP024160.1",693973,694692,"+",66616226,,"CSV91_RS03065","WP_099431766.1",239,"hypothetical protein"
"chromosome","NZ_CP024160.1",694695,695909,"+",66616227,"coaBC","CSV91_RS03070","WP_232049548.1",404,"bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC"
"chromosome","NZ_CP024160.1",696671,698068,"-",66616229,,"CSV91_RS03080","WP_099431767.1",465,"HAMP domain-containing histidine kinase"
"chromosome","NZ_CP024160.1",698095,698757,"-",66616230,,"CSV91_RS03085","WP_099431768.1",220,"MULTISPECIES: response regulator transcription factor"
"chromosome","NZ_CP024160.1",698802,699050,"-",66616231,,"CSV91_RS03090","WP_099431769.1",82,"hypothetical protein"
"chromosome","NZ_CP024160.1",699043,699858,"-",66616232,,"CSV91_RS03095","WP_099431770.1",271,"lantibiotic ABC transporter permease"
"chromosome","NZ_CP024160.1",699858,700628,"-",66616233,,"CSV91_RS03100","WP_099431771.1",256,"hypothetical protein"
"chromosome","NZ_CP024160.1",700625,701353,"-",66616234,,"CSV91_RS03105","WP_055250122.1",242,"MULTISPECIES: lantibiotic protection ABC transporter ATP-binding protein"
"chromosome","NZ_CP024160.1",701740,702444,"+",66616235,,"CSV91_RS03110","WP_099431772.1",234,"CDP-alcohol phosphatidyltransferase family protein"
"chromosome","NZ_CP024160.1",702511,702945,"+",66616236,,"CSV91_RS03115","WP_172622436.1",144,"FHA domain-containing protein"
"chromosome","NZ_CP024160.1",702949,703827,"+",66616237,,"CSV91_RS03120","WP_099431773.1",292,"MerR family transcriptional regulator"
"chromosome","NZ_CP024160.1",703868,704398,"+",66616238,,"CSV91_RS03125","WP_099431774.1",176,"adenine phosphoribosyltransferase"
"chromosome","NZ_CP024160.1",704431,705558,"+",66616239,,"CSV91_RS03130","WP_197736843.1",375,"NlpC/P60 family protein"
"chromosome","NZ_CP024160.1",705722,706588,"+",66616240,,"CSV91_RS03135","WP_099431775.1",288,"DegV family protein"
"chromosome","NZ_CP024160.1",706662,707273,"-",66616241,,"CSV91_RS03140","WP_172622437.1",203,"DUF1836 domain-containing protein"
"chromosome","NZ_CP024160.1",707428,708366,"-",66616242,,"CSV91_RS03145","WP_099431776.1",312,"FAD-dependent oxidoreductase"
"chromosome","NZ_CP024160.1",708485,709786,"+",66616243,,"CSV91_RS03150","WP_099431777.1",433,"UDP-N-acetylglucosamine--LPS N-acetylglucosamine transferase"
"chromosome","NZ_CP024160.1",710179,710622,"-",66616244,"dut","CSV91_RS03155","WP_099431778.1",147,"dUTP diphosphatase"
"chromosome","NZ_CP024160.1",710627,711070,"-",66616245,"nrdR","CSV91_RS03160","WP_022093781.1",147,"MULTISPECIES: transcriptional regulator NrdR"
"chromosome","NZ_CP024160.1",711122,711571,"-",66616246,,"CSV91_RS03165","WP_157757979.1",149,"LysM peptidoglycan-binding domain-containing protein"
"chromosome","NZ_CP024160.1",711735,712379,"+",66616247,"lexA","CSV91_RS03170","WP_040359862.1",214,"MULTISPECIES: transcriptional repressor LexA"
"chromosome","NZ_CP024160.1",712433,713083,"+",66616248,,"CSV91_RS03175","WP_232049549.1",216,"DUF1624 domain-containing protein"
"chromosome","NZ_CP024160.1",713068,714357,"-",66616249,"hflX","CSV91_RS03180","WP_099431781.1",429,"GTPase HflX"
"chromosome","NZ_CP024160.1",714357,715295,"-",66616250,"miaA","CSV91_RS03185","WP_099431782.1",312,"tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA"
"chromosome","NZ_CP024160.1",715295,716665,"-",66616251,"miaB","CSV91_RS03190","WP_099431783.1",456,"MULTISPECIES: tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB"
"chromosome","NZ_CP024160.1",716711,717028,"-",66616252,,"CSV91_RS03195","WP_006235982.1",105,"MULTISPECIES: stage V sporulation protein S"
"chromosome","NZ_CP024160.1",717103,718188,"-",66616253,,"CSV91_RS03200","WP_099431784.1",361,"ATP-binding protein"
"chromosome","NZ_CP024160.1",718190,719740,"-",66616254,"rny","CSV91_RS03205","WP_089573375.1",516,"MULTISPECIES: ribonuclease Y"
"chromosome","NZ_CP024160.1",719998,720690,"-",66616255,,"CSV91_RS03210","WP_099431785.1",230,"recombination regulator RecX"
"chromosome","NZ_CP024160.1",720702,721784,"-",66616256,"recA","CSV91_RS03215","WP_006235976.1",360,"MULTISPECIES: recombinase RecA"
"chromosome","NZ_CP024160.1",722108,722638,"-",66616257,,"CSV91_RS03220","WP_099431787.1",176,"CinA family protein"
"chromosome","NZ_CP024160.1",722651,723199,"-",66616258,"pgsA","CSV91_RS03225","WP_232049615.1",182,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase"
"chromosome","NZ_CP024160.1",723299,724648,"-",66616259,"rimO","CSV91_RS03230","WP_099431789.1",449,"30S ribosomal protein S12 methylthiotransferase RimO"
"chromosome","NZ_CP024160.1",724676,725173,"-",66616260,,"CSV91_RS03235","WP_022094699.1",165,"MULTISPECIES: YajQ family cyclic di-GMP-binding protein"
"chromosome","NZ_CP024160.1",725200,726711,"-",66616261,,"CSV91_RS03240","WP_099431790.1",503,"helix-turn-helix domain-containing protein"
"chromosome","NZ_CP024160.1",726711,729491,"-",66616262,,"CSV91_RS03245","WP_232049550.1",926,"DNA translocase FtsK"
"chromosome","NZ_CP024160.1",729493,731163,"-",66616263,,"CSV91_RS03250","WP_022094702.1",556,"MULTISPECIES: ribonuclease J"
"chromosome","NZ_CP024160.1",731811,734057,"-",66616264,,"CSV91_RS03255","WP_099431791.1",748,"MULTISPECIES: polyribonucleotide nucleotidyltransferase"
"chromosome","NZ_CP024160.1",734208,734486,"-",66616265,"rpsO","CSV91_RS03260","WP_099431792.1",92,"MULTISPECIES: 30S ribosomal protein S15"
"chromosome","NZ_CP024160.1",734625,735374,"-",66616266,"recO","CSV91_RS03265","WP_099431793.1",249,"DNA repair protein RecO"
"chromosome","NZ_CP024160.1",735390,736457,"-",66616267,"era","CSV91_RS03270","WP_172622438.1",355,"GTPase Era"
"chromosome","NZ_CP024160.1",736470,736847,"-",66616268,,"CSV91_RS03275","WP_099431794.1",125,"MULTISPECIES: diacylglycerol kinase family protein"
"chromosome","NZ_CP024160.1",736857,737366,"-",66616269,"ybeY","CSV91_RS03280","WP_099431795.1",169,"rRNA maturation RNase YbeY"
"chromosome","NZ_CP024160.1",737363,738349,"-",66616270,,"CSV91_RS03285","WP_099431796.1",328,"PhoH family protein"
"chromosome","NZ_CP024160.1",738330,739622,"-",66616271,,"CSV91_RS03290","WP_099431797.1",430,"MiaB/RimO family radical SAM methylthiotransferase"
"chromosome","NZ_CP024160.1",739632,740780,"-",66616272,"dnaJ","CSV91_RS03295","WP_099431798.1",382,"MULTISPECIES: molecular chaperone DnaJ"
"chromosome","NZ_CP024160.1",740862,741965,"-",66616273,,"CSV91_RS03300","WP_172622439.1",367,"DnaJ domain-containing protein"
"chromosome","NZ_CP024160.1",742024,743256,"-",66616274,"hemW","CSV91_RS03305","WP_099431799.1",410,"radical SAM family heme chaperone HemW"
