#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NZ_CABKOD010000039.1",328275,330613,"+",,,"FXY00_RS03260","WP_006007305.1",780,"DEAD/DEAH box helicase, partial"
"Un","NZ_CABKOD010000039.1",332091,333386,"+",,,"FXY00_RS03270","WP_006007307.1",431,"amidohydrolase"
"Un","NZ_CABKOD010000039.1",333992,335749,"+",,"ggt","FXY00_RS03275","WP_040369720.1",585,"gamma-glutamyltransferase"
"Un","NZ_CABKOD010000039.1",336162,336983,"-",,"panB","FXY00_RS03280","WP_006007315.1",273,"3-methyl-2-oxobutanoate hydroxymethyltransferase"
"Un","NZ_CABKOD010000039.1",337109,337783,"-",,"purN","FXY00_RS03285","WP_006007323.1",224,"phosphoribosylglycinamide formyltransferase"
"Un","NZ_CABKOD010000039.1",337787,339304,"-",,"cobA","FXY00_RS03290","WP_006007325.1",505,"uroporphyrinogen-III C-methyltransferase"
"Un","NZ_CABKOD010000039.1",339305,340804,"-",,,"FXY00_RS03295","WP_040369722.1",499,"leucyl aminopeptidase"
"Un","NZ_CABKOD010000039.1",340896,342164,"+",,"hemW","FXY00_RS03300","WP_246118342.1",422,"radical SAM family heme chaperone HemW"
"Un","NZ_CABKOD010000039.1",342519,343028,"+",,,"FXY00_RS03305","WP_147589001.1",169,"nucleoside deaminase"
"Un","NZ_CABKOD010000039.1",343369,344733,"-",,"asnS","FXY00_RS03310","WP_006007334.1",454,"asparagine--tRNA ligase"
"Un","NZ_CABKOD010000039.1",344988,345458,"+",,,"FXY00_RS03315","WP_040369724.1",156,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",346151,347044,"-",,,"FXY00_RS03320","WP_006007340.1",297,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",347368,348645,"-",,,"FXY00_RS03325","WP_006007342.1",425,"adenylosuccinate synthase"
"Un","NZ_CABKOD010000039.1",348952,351492,"-",,,"FXY00_RS03330","WP_006007346.1",846,"YidC/Oxa1 family membrane protein insertase"
"Un","NZ_CABKOD010000039.1",351529,352863,"-",,,"FXY00_RS03335","WP_006007347.1",444,"CDP-glycerol glycerophosphotransferase family protein"
"Un","NZ_CABKOD010000039.1",352860,354338,"-",,,"FXY00_RS03340","WP_006007349.1",492,"phosphotransferase"
"Un","NZ_CABKOD010000039.1",354621,354983,"-",,,"FXY00_RS03345","WP_040369726.1",120,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",355199,356479,"+",,,"FXY00_RS03350","WP_006007358.1",426,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",356560,358248,"+",,,"FXY00_RS03355","WP_147589002.1",562,"cobyrinate a,c-diamide synthase"
"Un","NZ_CABKOD010000039.1",358654,359232,"-",,,"FXY00_RS03360","WP_006007363.1",192,"nitroreductase family protein"
"Un","NZ_CABKOD010000039.1",359595,360239,"-",,,"FXY00_RS03365","WP_006007367.1",214,"redox-sensing transcriptional repressor Rex"
"Un","NZ_CABKOD010000039.1",360617,360940,"-",,"atpE","FXY00_RS03370","WP_006007371.1",107,"MULTISPECIES: ATP synthase F0 subunit C"
"Un","NZ_CABKOD010000039.1",361028,361732,"-",,"atpB","FXY00_RS03375","WP_040369730.1",234,"F0F1 ATP synthase subunit A"
"Un","NZ_CABKOD010000039.1",361773,362189,"-",,,"FXY00_RS03380","WP_239463801.1",138,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",362201,362677,"-",,,"FXY00_RS03385","WP_050760299.1",158,"AtpZ/AtpI family protein"
"Un","NZ_CABKOD010000039.1",362963,364498,"-",,,"FXY00_RS03390","WP_006007379.1",511,"class I SAM-dependent RNA methyltransferase"
"Un","NZ_CABKOD010000039.1",364866,365174,"+",,"rplU","FXY00_RS03395","WP_006007380.1",102,"50S ribosomal protein L21"
"Un","NZ_CABKOD010000039.1",365231,365503,"+",,"rpmA","FXY00_RS03400","WP_040369732.1",90,"50S ribosomal protein L27"
"Un","NZ_CABKOD010000039.1",365643,366746,"+",,"obgE","FXY00_RS03405","WP_006007384.1",367,"GTPase ObgE"
"Un","NZ_CABKOD010000039.1",366828,367253,"+",,,"FXY00_RS03410","WP_006007386.1",141,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",368003,369190,"+",,"proB","FXY00_RS03415","WP_040369734.1",395,"glutamate 5-kinase"
"Un","NZ_CABKOD010000039.1",369318,369881,"+",,,"FXY00_RS03420","WP_006007392.1",187,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",369973,370470,"+",,,"FXY00_RS03425","WP_169304820.1",165,"DUF805 domain-containing protein"
"Un","NZ_CABKOD010000039.1",370781,371320,"-",,,"FXY00_RS03430","WP_006007396.1",179,"2-oxoacid:acceptor oxidoreductase family protein"
"Un","NZ_CABKOD010000039.1",371313,372128,"-",,,"FXY00_RS03435","WP_006007398.1",271,"thiamine pyrophosphate-dependent enzyme"
"Un","NZ_CABKOD010000039.1",372130,373218,"-",,"vorB","FXY00_RS03440","WP_006007400.1",362,"3-methyl-2-oxobutanoate dehydrogenase subunit VorB"
"Un","NZ_CABKOD010000039.1",373215,373436,"-",,,"FXY00_RS03445","WP_040369735.1",73,"4Fe-4S binding protein"
"Un","NZ_CABKOD010000039.1",373752,374864,"-",,"queA","FXY00_RS03450","WP_006007406.1",370,"tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA"
"Un","NZ_CABKOD010000039.1",375071,375733,"+",,,"FXY00_RS03455","WP_006007409.1",220,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",375730,376959,"+",,"coaBC","FXY00_RS03460","WP_006007413.1",409,"bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC"
"Un","NZ_CABKOD010000039.1",376941,377849,"+",,,"FXY00_RS03465","WP_147589003.1",302,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",377860,378222,"+",,,"FXY00_RS03470","WP_006007417.1",120,"LysO family transporter"
"Un","NZ_CABKOD010000039.1",378219,378818,"+",,,"FXY00_RS03475","WP_006007419.1",199,"lysine exporter LysO family protein"
"Un","NZ_CABKOD010000039.1",378835,379515,"+",,,"FXY00_RS03480","WP_006007421.1",226,"HEAT repeat domain-containing protein"
"Un","NZ_CABKOD010000039.1",379902,380918,"-",,"gap","FXY00_RS03485","WP_040369737.1",338,"type I glyceraldehyde-3-phosphate dehydrogenase"
"Un","NZ_CABKOD010000039.1",381054,381608,"-",,,"FXY00_RS03490","WP_006007425.1",184,"GAF domain-containing protein"
"Un","NZ_CABKOD010000039.1",381862,382968,"-",,"rodA","FXY00_RS03495","WP_006007427.1",368,"rod shape-determining protein RodA"
"Un","NZ_CABKOD010000039.1",382987,384897,"-",,"mrdA","FXY00_RS03500","WP_246118353.1",636,"penicillin-binding protein 2"
"Un","NZ_CABKOD010000039.1",384983,385453,"-",,,"FXY00_RS03505","WP_006007430.1",156,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",385457,386347,"-",,"mreC","FXY00_RS03510","WP_040369891.1",296,"rod shape-determining protein MreC"
"Un","NZ_CABKOD010000039.1",386429,387460,"-",,,"FXY00_RS03515","WP_173783309.1",343,"rod shape-determining protein"
"Un","NZ_CABKOD010000039.1",387728,388666,"+",,,"FXY00_RS03520","WP_006007447.1",312,"TIGR01212 family radical SAM protein"
"Un","NZ_CABKOD010000039.1",388854,389090,"-",,,"FXY00_RS03525","WP_006007448.1",78,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",389099,389458,"-",,,"FXY00_RS03530","WP_006007450.1",119,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",389600,390388,"+",,,"FXY00_RS03535","WP_040369738.1",262,"type III pantothenate kinase"
"Un","NZ_CABKOD010000039.1",390592,391893,"+",,"eno","FXY00_RS03540","WP_006007454.1",433,"phosphopyruvate hydratase"
"Un","NZ_CABKOD010000039.1",392088,395096,"-",,,"FXY00_RS03545","WP_006007456.1",1002,"EAL domain-containing protein"
"Un","NZ_CABKOD010000039.1",395333,396187,"+",,"folD","FXY00_RS03550","WP_040369739.1",284,"bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD"
"Un","NZ_CABKOD010000039.1",396525,397268,"+",,,"FXY00_RS03555","WP_006007459.1",247,"DUF4952 domain-containing protein"
"Un","NZ_CABKOD010000039.1",397598,398299,"-",,,"FXY00_RS03560","WP_246118343.1",233,"DUF6198 family protein"
"Un","NZ_CABKOD010000039.1",398652,399764,"-",,,"FXY00_RS03565","WP_006007463.1",370,"4-hydroxybutyrate dehydrogenase"
"Un","NZ_CABKOD010000039.1",399800,401725,"-",,,"FXY00_RS03570","WP_040369740.1",641,"FAD-dependent oxidoreductase"
"Un","NZ_CABKOD010000039.1",401857,402540,"-",,,"FXY00_RS03575","WP_006007467.1",227,"N-acyl homoserine lactonase family protein"
"Un","NZ_CABKOD010000039.1",402552,403397,"-",,,"FXY00_RS03580","WP_006007469.1",281,"amidohydrolase family protein"
"Un","NZ_CABKOD010000039.1",403410,404801,"-",,,"FXY00_RS03585","WP_169304821.1",463,"SLC13 family permease"
"Un","NZ_CABKOD010000039.1",405085,407013,"+",,,"FXY00_RS03590","WP_006007473.1",642,"sigma 54-interacting transcriptional regulator"
"Un","NZ_CABKOD010000039.1",407243,409177,"-",,,"FXY00_RS03595","WP_006007475.1",644,"P-loop NTPase fold protein"
"Un","NZ_CABKOD010000039.1",409619,411343,"+",,,"FXY00_RS03605","WP_006007487.1",574,"glutamine--tRNA ligase/YqeY domain fusion protein"
"Un","NZ_CABKOD010000039.1",411756,412958,"+",,,"FXY00_RS03615","WP_006007489.1",400,"integrase arm-type DNA-binding domain-containing protein"
"Un","NZ_CABKOD010000039.1",413017,413706,"+",,,"FXY00_RS03620","WP_040369742.1",229,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",413806,414000,"+",,,"FXY00_RS03625","WP_006007491.1",64,"helix-turn-helix domain-containing protein"
"Un","NZ_CABKOD010000039.1",414532,414732,"+",,,"FXY00_RS13270","WP_040369743.1",66,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",415134,415601,"+",,,"FXY00_RS12935","WP_040369745.1",156,"hypothetical protein, partial"
"Un","NZ_CABKOD010000039.1",415967,417289,"+",,,"FXY00_RS03635","WP_006007499.1",440,"AAA family ATPase"
"Un","NZ_CABKOD010000039.1",417494,418690,"+",,,"FXY00_RS03640","WP_006007501.1",398,"toprim domain-containing protein"
"Un","NZ_CABKOD010000039.1",418671,419150,"+",,,"FXY00_RS03645","WP_040369746.1",159,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",419173,419310,"+",,,"FXY00_RS12945","WP_155807045.1",45,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",419297,419764,"+",,,"FXY00_RS03650","WP_147589005.1",155,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",419755,419943,"+",,,"FXY00_RS03655","WP_006007510.1",62,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",419945,420925,"+",,,"FXY00_RS03660","WP_006007512.1",326,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",421601,422575,"-",,,"FXY00_RS03665","WP_006007518.1",324,"EamA family transporter"
"Un","NZ_CABKOD010000039.1",423220,424686,"+",,,"FXY00_RS03670","WP_006007524.1",488,"APC family permease"
"Un","NZ_CABKOD010000039.1",424903,425640,"+",,,"FXY00_RS03675","WP_006007526.1",245,"sulfite exporter TauE/SafE family protein"
"Un","NZ_CABKOD010000039.1",425731,427242,"-",,,"FXY00_RS03680","WP_006007527.1",503,"sigma-54-dependent Fis family transcriptional regulator"
"Un","NZ_CABKOD010000039.1",427487,429931,"+",,,"FXY00_RS03685","WP_006007528.1",814,"glycyl radical protein"
"Un","NZ_CABKOD010000039.1",430020,430916,"+",,,"FXY00_RS03690","WP_006007529.1",298,"glycyl-radical enzyme activating protein"
"Un","NZ_CABKOD010000039.1",431076,431228,"+",,,"FXY00_RS13275","WP_006007531.1",50,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",431820,432554,"+",,,"FXY00_RS03700","WP_006007533.1",244,"sulfite exporter TauE/SafE family protein"
"Un","NZ_CABKOD010000039.1",432780,434558,"+",,,"FXY00_RS03705","WP_006007537.1",592,"GNAT family N-acetyltransferase"
"Un","NZ_CABKOD010000039.1",434636,435640,"+",,,"FXY00_RS03710","WP_187119492.1",334,"translation initiation factor IF-2"
"Un","NZ_CABKOD010000039.1",435637,436707,"+",,,"FXY00_RS03715","WP_006007542.1",356,"radical SAM protein"
"Un","NZ_CABKOD010000039.1",437298,438227,"-",,,"FXY00_RS03720","WP_006007548.1",309,"phosphoglycerate dehydrogenase"
"Un","NZ_CABKOD010000039.1",438516,439427,"+",,,"FXY00_RS03725","WP_040369750.1",303,"serine acetyltransferase"
"Un","NZ_CABKOD010000039.1",439424,439570,"+",,,"FXY00_RS12955","WP_006007553.1",48,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",439587,440840,"+",,,"FXY00_RS03730","WP_006007554.1",417,"amidohydrolase family protein"
"Un","NZ_CABKOD010000039.1",441114,442415,"+",,,"FXY00_RS03735","WP_006007556.1",433,"NCS2 family permease"
"Un","NZ_CABKOD010000039.1",442459,443838,"+",,,"FXY00_RS03740","WP_040369752.1",459,"sodium-dependent transporter"
"Un","NZ_CABKOD010000039.1",444176,445549,"+",,,"FXY00_RS03745","WP_040369753.1",457,"sodium-dependent transporter"
"Un","NZ_CABKOD010000039.1",445635,446255,"+",,"lepB","FXY00_RS03750","WP_006007562.1",206,"signal peptidase I"
"Un","NZ_CABKOD010000039.1",446538,448064,"+",,,"FXY00_RS03755","WP_040369754.1",508,"YifB family Mg chelatase-like AAA ATPase"
"Un","NZ_CABKOD010000039.1",448870,450078,"-",,,"FXY00_RS03760","WP_006007566.1",402,"acetate kinase"
"Un","NZ_CABKOD010000039.1",450179,452281,"-",,"pta","FXY00_RS03765","WP_006007568.1",700,"phosphate acetyltransferase"
"Un","NZ_CABKOD010000039.1",452576,456124,"-",,"nifJ","FXY00_RS03770","WP_006007573.1",1182,"pyruvate:ferredoxin (flavodoxin) oxidoreductase"
"Un","NZ_CABKOD010000039.1",456853,458562,"-",,,"FXY00_RS03775","WP_006007579.1",569,"FAD-dependent oxidoreductase"
"Un","NZ_CABKOD010000039.1",458752,460695,"-",,"selB","FXY00_RS03780","WP_006007581.1",647,"selenocysteine-specific translation elongation factor"
"Un","NZ_CABKOD010000039.1",461169,462020,"-",,"ispH","FXY00_RS03785","WP_006007587.1",283,"4-hydroxy-3-methylbut-2-enyl diphosphate reductase"
"Un","NZ_CABKOD010000039.1",462456,463451,"-",,,"FXY00_RS03790","WP_040369898.1",331,"tRNA-dihydrouridine synthase family protein"
"Un","NZ_CABKOD010000039.1",463451,465283,"-",,,"FXY00_RS03795","WP_147589007.1",610,"SulP family inorganic anion transporter"
"Un","NZ_CABKOD010000039.1",465495,466610,"-",,,"FXY00_RS03800","WP_040369755.1",371,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",466849,467493,"+",,,"FXY00_RS03805","WP_050760303.1",214,"OmpH family outer membrane protein"
"Un","NZ_CABKOD010000039.1",467604,468299,"+",,,"FXY00_RS03810","WP_006007600.1",231,"carbonic anhydrase"
"Un","NZ_CABKOD010000039.1",468487,469467,"+",,,"FXY00_RS03815","WP_006007604.1",326,"AEC family transporter"
"Un","NZ_CABKOD010000039.1",469746,470720,"+",,,"FXY00_RS03820","WP_006007607.1",324,"AEC family transporter"
"Un","NZ_CABKOD010000039.1",470861,472336,"+",,,"FXY00_RS03825","WP_040369756.1",491,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",472632,474074,"-",,,"FXY00_RS03830","WP_006007612.1",480,"BPL-N domain-containing protein"
"Un","NZ_CABKOD010000039.1",474170,476830,"+",,,"FXY00_RS03835","WP_040369759.1",886,"valine--tRNA ligase"
"Un","NZ_CABKOD010000039.1",476842,477765,"+",,,"FXY00_RS03840","WP_006007617.1",307,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",477990,479456,"-",,,"FXY00_RS03845","WP_006007621.1",488,"sigma 54-interacting transcriptional regulator"
"Un","NZ_CABKOD010000039.1",479727,482174,"+",,,"FXY00_RS03850","WP_006007625.1",815,"formate acetyltransferase"
"Un","NZ_CABKOD010000039.1",482260,483159,"+",,,"FXY00_RS03855","WP_040369761.1",299,"glycyl-radical enzyme activating protein"
"Un","NZ_CABKOD010000039.1",483535,484308,"+",,,"FXY00_RS03865","WP_006007631.1",257,"nitroreductase family protein"
"Un","NZ_CABKOD010000039.1",484539,484955,"-",,,"FXY00_RS03870","WP_006007635.1",138,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",485096,485300,"-",,,"FXY00_RS03875","WP_006007637.1",67,"M48 family metalloprotease, partial"
"Un","NZ_CABKOD010000039.1",485581,486242,"-",,,"FXY00_RS03880","WP_006007639.1",221,"M48 family metalloprotease, partial"
"Un","NZ_CABKOD010000039.1",486527,487720,"-",,"argJ","FXY00_RS03885","WP_147589009.1",397,"bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ"
"Un","NZ_CABKOD010000039.1",488867,490270,"-",,"fusA","FXY00_RS03895","WP_040369763.1",468,"elongation factor G, partial"
"Un","NZ_CABKOD010000039.1",490355,490825,"-",,"rpsG","FXY00_RS03900","WP_006007647.1",156,"30S ribosomal protein S7"
"Un","NZ_CABKOD010000039.1",490945,491316,"-",,"rpsL","FXY00_RS03905","WP_006007654.1",123,"30S ribosomal protein S12"
"Un","NZ_CABKOD010000039.1",491482,491901,"+",,,"FXY00_RS03910","WP_040369905.1",139,"MarR family winged helix-turn-helix transcriptional regulator"
"Un","NZ_CABKOD010000039.1",491990,492373,"+",,,"FXY00_RS03915","WP_040369765.1",127,"cupin domain-containing protein"
"Un","NZ_CABKOD010000039.1",492508,494436,"-",,"htpG","FXY00_RS03920","WP_040369906.1",642,"molecular chaperone HtpG"
"Un","NZ_CABKOD010000039.1",494576,495889,"+",,,"FXY00_RS03925","WP_006007663.1",437,"cytochrome ubiquinol oxidase subunit I"
"Un","NZ_CABKOD010000039.1",495893,496927,"+",,"cydB","FXY00_RS03930","WP_006007665.1",344,"cytochrome d ubiquinol oxidase subunit II"
"Un","NZ_CABKOD010000039.1",497198,497635,"+",,,"FXY00_RS12960","WP_006007667.1",145,"Lrp/AsnC family transcriptional regulator"
"Un","NZ_CABKOD010000039.1",497842,498627,"-",,,"FXY00_RS03940","WP_006007669.1",261,"MBL fold metallo-hydrolase"
"Un","NZ_CABKOD010000039.1",499117,500076,"+",,,"FXY00_RS03945","WP_211204913.1",319,"alpha/beta hydrolase"
"Un","NZ_CABKOD010000039.1",500577,501032,"+",,,"FXY00_RS03950","WP_006007678.1",151,"type III secretion system chaperone"
"Un","NZ_CABKOD010000039.1",501042,503291,"+",,,"FXY00_RS03955","WP_006007680.1",749,"virulence protein"
"Un","NZ_CABKOD010000039.1",503596,505497,"-",,"asnB","FXY00_RS03960","WP_006007684.1",633,"asparagine synthase (glutamine-hydrolyzing)"
"Un","NZ_CABKOD010000039.1",505751,507004,"-",,,"FXY00_RS03965","WP_006007686.1",417,"glycosyltransferase family 4 protein"
"Un","NZ_CABKOD010000039.1",507083,508372,"-",,,"FXY00_RS03970","WP_006007687.1",429,"aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme"
"Un","NZ_CABKOD010000039.1",508670,512347,"+",,,"FXY00_RS03975","WP_050760305.1",1225,"acyltransferase domain-containing protein"
"Un","NZ_CABKOD010000039.1",512369,513832,"+",,,"FXY00_RS03980","WP_246118344.1",487,"TolC family protein"
"Un","NZ_CABKOD010000039.1",513832,514725,"+",,,"FXY00_RS03985","WP_006007696.1",297,"efflux RND transporter periplasmic adaptor subunit"
"Un","NZ_CABKOD010000039.1",514729,516150,"+",,,"FXY00_RS03990","WP_006007699.1",473,"oligosaccharide flippase family protein"
"Un","NZ_CABKOD010000039.1",516155,517129,"+",,,"FXY00_RS03995","WP_006007701.1",324,"4Fe-4S dicluster domain-containing protein"
"Un","NZ_CABKOD010000039.1",517119,517607,"+",,,"FXY00_RS04000","WP_006007703.1",162,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",517898,518971,"-",,"rlmN","FXY00_RS04005","WP_006007713.1",357,"23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN"
"Un","NZ_CABKOD010000039.1",519195,520529,"-",,,"FXY00_RS04010","WP_006007715.1",444,"HD domain-containing protein"
"Un","NZ_CABKOD010000039.1",520998,522164,"-",,"nrfD","FXY00_RS04015","WP_006007720.1",388,"polysulfide reductase NrfD"
"Un","NZ_CABKOD010000039.1",522177,522959,"-",,,"FXY00_RS04020","WP_006007722.1",260,"4Fe-4S dicluster domain-containing protein"
"Un","NZ_CABKOD010000039.1",522959,523342,"-",,"dsrJ","FXY00_RS04025","WP_006007724.1",127,"sulfate reduction electron transfer complex DsrMKJOP subunit DsrJ"
"Un","NZ_CABKOD010000039.1",523347,524972,"-",,"dsrK","FXY00_RS04030","WP_006007726.1",541,"[DsrC]-trisulfide reductase DsrK [Desulfovibrio piger]"
"Un","NZ_CABKOD010000039.1",524985,526007,"-",,"dsrM","FXY00_RS04035","WP_006007728.1",340,"sulfate reduction electron transfer complex DsrMKJOP subunit DsrM"
"Un","NZ_CABKOD010000039.1",526031,526558,"-",,,"FXY00_RS04040","WP_006007730.1",175,"RsbRD N-terminal domain-containing protein"
"Un","NZ_CABKOD010000039.1",526645,527622,"-",,,"FXY00_RS04045","WP_006007731.1",325,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",528092,529363,"-",,"sat","FXY00_RS04050","WP_040369768.1",423,"sulfate adenylyltransferase"
"Un","NZ_CABKOD010000039.1",529861,531222,"-",,,"FXY00_RS04055","WP_006007736.1",453,"heme-binding domain-containing protein"
"Un","NZ_CABKOD010000039.1",531606,532130,"-",,,"FXY00_RS04060","WP_006007739.1",174,"single-stranded DNA-binding protein"
"Un","NZ_CABKOD010000039.1",532168,532953,"-",,,"FXY00_RS04065","WP_006007741.1",261,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",532960,533610,"-",,,"FXY00_RS04070","WP_006007743.1",216,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",533704,535947,"-",,,"FXY00_RS04075","WP_006007745.1",747,"acetyl-CoA carboxylase carboxyl transferase subunit alpha/beta"
"Un","NZ_CABKOD010000039.1",536003,537364,"-",,,"FXY00_RS04080","WP_050760321.1",453,"acetyl-CoA carboxylase"
"Un","NZ_CABKOD010000039.1",537584,538414,"+",,,"FXY00_RS04085","WP_006007749.1",276,"purine-nucleoside phosphorylase"
"Un","NZ_CABKOD010000039.1",538482,540311,"+",,"typA","FXY00_RS04090","WP_006007751.1",609,"translational GTPase TypA"
"Un","NZ_CABKOD010000039.1",540516,540863,"-",,,"FXY00_RS04095","WP_006007755.1",115,"DsrE family protein"
"Un","NZ_CABKOD010000039.1",540955,543099,"+",,,"FXY00_RS04100","WP_169304822.1",714,"BamA/TamA family outer membrane protein"
"Un","NZ_CABKOD010000039.1",543180,547361,"+",,,"FXY00_RS04105","WP_006007759.1",1393,"translocation/assembly module TamB"
"Un","NZ_CABKOD010000039.1",547590,548165,"+",,,"FXY00_RS04110","WP_006007763.1",191,"GNAT family N-acetyltransferase"
"Un","NZ_CABKOD010000039.1",548346,549569,"-",,,"FXY00_RS04115","WP_040369770.1",407,"MFS transporter"
"Un","NZ_CABKOD010000039.1",549751,550182,"+",,,"FXY00_RS04120","WP_006007772.1",143,"MarR family transcriptional regulator"
"Un","NZ_CABKOD010000039.1",550333,551085,"-",,,"FXY00_RS04125","WP_006007774.1",250,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",551098,552300,"-",,,"FXY00_RS04130","WP_006007775.1",400,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase"
"Un","NZ_CABKOD010000039.1",552383,553078,"-",,,"FXY00_RS04135","WP_040369771.1",231,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",553737,554936,"-",,"tyrS","FXY00_RS04140","WP_006007781.1",399,"tyrosine--tRNA ligase"
"Un","NZ_CABKOD010000039.1",555406,556134,"-",,,"FXY00_RS04145","WP_006007784.1",242,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",556137,557399,"-",,,"FXY00_RS04150","WP_006007786.1",420,"sulfite exporter TauE/SafE family protein"
"Un","NZ_CABKOD010000039.1",557578,558342,"-",,,"FXY00_RS04155","WP_040369772.1",254,"YkgJ family cysteine cluster protein"
"Un","NZ_CABKOD010000039.1",558733,559056,"-",,,"FXY00_RS04160","WP_040369774.1",107,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",559433,560326,"-",,"hisG","FXY00_RS04165","WP_006007790.1",297,"ATP phosphoribosyltransferase"
"Un","NZ_CABKOD010000039.1",560441,560833,"-",,"hisI","FXY00_RS04170","WP_006007791.1",130,"phosphoribosyl-AMP cyclohydrolase"
"Un","NZ_CABKOD010000039.1",561327,563048,"+",,,"FXY00_RS04175","WP_147589030.1",573,"DEAD/DEAH box helicase"
"Un","NZ_CABKOD010000039.1",563045,563512,"+",,,"FXY00_RS04180","WP_006007794.1",155,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",563527,564438,"+",,,"FXY00_RS04185","WP_006007795.1",303,"bifunctional riboflavin kinase/FAD synthetase"
"Un","NZ_CABKOD010000039.1",565424,566722,"+",,,"FXY00_RS04190","WP_050760306.1",432,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",566719,567381,"+",,,"FXY00_RS04195","WP_006007799.1",220,"GntR family transcriptional regulator"
"Un","NZ_CABKOD010000039.1",567417,568388,"+",,,"FXY00_RS04200","WP_040369780.1",323,"hypothetical protein"
"Un","NZ_CABKOD010000039.1",568385,569203,"+",,,"FXY00_RS04205","WP_006007801.1",272,"phosphosulfolactate synthase"
"Un","NZ_CABKOD010000039.1",569205,570086,"+",,,"FXY00_RS04210","WP_006007802.1",293,"branched-chain amino acid ABC transporter permease"
"Un","NZ_CABKOD010000039.1",570097,571914,"+",,,"FXY00_RS04215","WP_006007803.1",605,"branched-chain amino acid ABC transporter ATP-binding protein/permease"
"Un","NZ_CABKOD010000039.1",571901,572617,"+",,,"FXY00_RS04220","WP_006007804.1",238,"ABC transporter ATP-binding protein"
"Un","NZ_CABKOD010000039.1",572686,573804,"+",,,"FXY00_RS04225","WP_006007805.1",372,"ABC transporter substrate-binding protein"
"Un","NZ_CABKOD010000039.1",574114,575661,"+",,,"FXY00_RS04230","WP_006007808.1",515,"SLC13 family permease"
"Un","NZ_CABKOD010000039.1",575725,577497,"+",,,"FXY00_RS04235","WP_006007809.1",590,"adenylyl-sulfate reductase subunit alpha"
"Un","NZ_CABKOD010000039.1",577512,577838,"+",,,"FXY00_RS04240","WP_006007810.1",108,"ferredoxin family protein"
"Un","NZ_CABKOD010000039.1",577974,578675,"+",,,"FXY00_RS04245","WP_006007811.1",233,"Crp/Fnr family transcriptional regulator"
"Un","NZ_CABKOD010000039.1",578720,579604,"+",,,"FXY00_RS04250","WP_006007812.1",294,"histidinol-phosphatase HisJ family protein"
"Un","NZ_CABKOD010000039.1",579642,580544,"-",,,"FXY00_RS04255","WP_040369781.1",300,"LysR family transcriptional regulator"
"Un","NZ_CABKOD010000039.1",580706,581557,"+",,,"FXY00_RS04260","WP_006007814.1",283,"aldo/keto reductase"
"Un","NZ_CABKOD010000039.1",581637,582140,"-",,,"FXY00_RS04265","WP_006007815.1",167,"AbrB family transcriptional regulator"
"Un","NZ_CABKOD010000039.1",582422,583132,"-",,,"FXY00_RS04270","WP_147589031.1",236,"prephenate dehydrogenase/arogenate dehydrogenase family protein"
